Data as of,Start Date,End Date,MMWR Year,MMWR Week,Week Ending Date,HRR Name,HRR Number,State,Total Deaths,COVID-19 Deaths,Total Deaths over 65 years,COVID-19 Deaths over 65 years,Total Deaths 65 to 74 years,COVID-19 Deaths 65 to 74 years,Total Deaths 75 to 84 years,COVID-19 Deaths 75 to 84 years,Total Deaths over 85 years,COVID-19 Deaths over 85 years,Footnote,Accuracy_index
22/08/2021,01/09/2019,07/09/2019,2019,36,07/09/2019,AZ- SUN CITY,14,AZ,670.9908989,0,498.9029837,0,137.7449099,0,168.3187512,0,192.8393226,0,,0.076076656
22/08/2021,08/09/2019,14/09/2019,2019,37,14/09/2019,AZ- SUN CITY,14,AZ,630.5946238,0,460.4356821,0,115.1355555,0,171.2122115,0,174.0879152,0,,0.076076656
22/08/2021,15/09/2019,21/09/2019,2019,38,21/09/2019,AZ- SUN CITY,14,AZ,618.5591105,0,453.346899,0,117.9402327,0,159.4075342,0,175.9991321,0,,0.076076656
22/08/2021,22/09/2019,28/09/2019,2019,39,28/09/2019,AZ- SUN CITY,14,AZ,689.4937136,0,522.4057985,0,150.5851004,0,186.8925924,0,184.9281056,0,,0.076076656
22/08/2021,29/09/2019,05/10/2019,2019,40,05/10/2019,AZ- SUN CITY,14,AZ,638.5768671,0,459.5244652,0,127.8692062,0,142.7449099,0,188.910349,0,,0.076076656
22/08/2021,06/10/2019,12/10/2019,2019,41,12/10/2019,AZ- SUN CITY,14,AZ,638.5591105,0,472.4534387,0,128.1177988,0,156.3187512,0,188.0168887,0,,0.076076656
22/08/2021,13/10/2019,19/10/2019,2019,42,19/10/2019,AZ- SUN CITY,14,AZ,650.2750047,0,461.488952,0,121.064529,0,157.3897776,0,183.0346453,0,,0.076076656
22/08/2021,20/10/2019,26/10/2019,2019,43,26/10/2019,AZ- SUN CITY,14,AZ,584.3936714,0,431.8795975,0,119.9047195,0,158.372021,0,153.602857,0,,0.076076656
22/08/2021,27/10/2019,02/11/2019,2019,44,02/11/2019,AZ- SUN CITY,14,AZ,646.0974385,0,471.2048461,0,131.7804232,0,153.4608041,0,185.9636189,0,,0.076076656
22/08/2021,03/11/2019,09/11/2019,2019,45,09/11/2019,AZ- SUN CITY,14,AZ,719.1030681,0,527.2992588,0,116.1000422,0,192.821566,0,218.3776506,0,,0.076076656
22/08/2021,10/11/2019,16/11/2019,2019,46,16/11/2019,AZ- SUN CITY,14,AZ,728.7479358,0,537.0861794,0,147.4430475,0,179.052402,0,210.59073,0,,0.076076656
22/08/2021,17/11/2019,23/11/2019,2019,47,23/11/2019,AZ- SUN CITY,14,AZ,715.9965284,0,525.2815022,0,139.7449099,0,191.7150263,0,193.821566,0,,0.076076656
22/08/2021,24/11/2019,30/11/2019,2019,48,30/11/2019,AZ- SUN CITY,14,AZ,658.9731422,0,481.0095234,0,112.1533121,0,171.1234284,0,197.7327829,0,,0.076076656
22/08/2021,01/12/2019,07/12/2019,2019,49,07/12/2019,AZ- SUN CITY,14,AZ,702.3161475,0,535.1572059,0,145.5140739,0,199.7505395,0,189.8925924,0,,0.076076656
22/08/2021,08/12/2019,14/12/2019,2019,50,14/12/2019,AZ- SUN CITY,14,AZ,717.2273644,0,523.4235551,0,126.9757459,0,175.0346453,0,221.4131638,0,,0.076076656
22/08/2021,15/12/2019,21/12/2019,2019,51,21/12/2019,AZ- SUN CITY,14,AZ,688.475957,0,516.4057985,0,147.6383702,0,174.0879152,0,194.679513,0,,0.076076656
22/08/2021,22/12/2019,28/12/2019,2019,52,28/12/2019,AZ- SUN CITY,14,AZ,679.475957,0,477.9740101,0,124.8159364,0,162.4075342,0,190.7505395,0,,0.076076656
22/08/2021,29/12/2019,04/01/2020,2020,1,04/01/2020,AZ- SUN CITY,14,AZ,740.7124226,0,558.7843169,0,147.6206136,0,197.6617564,0,213.5019469,0,,0.152153312
22/08/2021,05/01/2020,11/01/2020,2020,2,11/01/2020,AZ- SUN CITY,14,AZ,814.3274066,0,589.2338619,0,162.3365078,0,206.59073,0,220.3066241,0,,0.076076656
22/08/2021,12/01/2020,18/01/2020,2020,3,18/01/2020,AZ- SUN CITY,14,AZ,765.1619675,0,568.6067508,0,148.4785607,0,187.9281056,0,232.2000844,0,,0.076076656
22/08/2021,19/01/2020,25/01/2020,2020,4,25/01/2020,AZ- SUN CITY,14,AZ,748.5348564,0,553.8731,0,135.6206136,0,184.9991321,0,233.2533543,0,,0.076076656
22/08/2021,26/01/2020,01/02/2020,2020,5,01/02/2020,AZ- SUN CITY,14,AZ,727.8544755,0,534.1572059,0,141.5851004,0,173.1589416,0,219.4131638,0,,0.076076656
22/08/2021,02/02/2020,08/02/2020,2020,6,08/02/2020,AZ- SUN CITY,14,AZ,711.0497983,0,500.6899043,0,137.7449099,0,160.3365078,0,202.6084866,0,,0.076076656
22/08/2021,09/02/2020,15/02/2020,2020,7,15/02/2020,AZ- SUN CITY,14,AZ,754.5526131,0,563.7843169,0,151.3897776,0,184.0168887,0,228.3776506,0,,0.076076656
22/08/2021,16/02/2020,22/02/2020,2020,8,22/02/2020,AZ- SUN CITY,14,AZ,800.5759992,0,595.1628354,0,153.3542644,0,208.5374601,0,233.2711109,0,,0.076076656
22/08/2021,23/02/2020,29/02/2020,2020,9,29/02/2020,AZ- SUN CITY,14,AZ,748.7656924,0,544.1749625,0,150.5495872,0,197.8393226,0,195.7860527,0,,0.076076656
22/08/2021,01/03/2020,07/03/2020,2020,10,07/03/2020,AZ- SUN CITY,14,AZ,790.9666448,0,588.3404016,0,157.3897776,0,207.6972697,0,223.2533543,0,,0.076076656
22/08/2021,08/03/2020,14/03/2020,2020,11,14/03/2020,AZ- SUN CITY,14,AZ,799.4161897,0,559.6245074,0,134.7093967,0,206.5019469,0,218.4131638,0,,0.076076656
22/08/2021,15/03/2020,21/03/2020,2020,12,21/03/2020,AZ- SUN CITY,14,AZ,747.6769094,,538.2459889,,154.5140739,0,185.9281056,,197.8038093,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,22/03/2020,28/03/2020,2020,13,28/03/2020,AZ- SUN CITY,14,AZ,695.5469835,,530.3525286,,142.6383702,,187.8925924,,199.821566,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,29/03/2020,04/04/2020,2020,14,04/04/2020,AZ- SUN CITY,14,AZ,796.4694596,30.46730156,580.1628354,24.57384125,149.4252909,,216.3776506,11.78692062,214.359894,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,05/04/2020,11/04/2020,2020,15,11/04/2020,AZ- SUN CITY,14,AZ,777.1974808,34.37851848,567.7132905,27.50281479,174.0879152,,192.8925924,,200.7327829,16.69813755,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,12/04/2020,18/04/2020,2020,16,18/04/2020,AZ- SUN CITY,14,AZ,734.8189623,43.25422218,543.0151529,40.2719788,124.0112591,,203.6262432,16.69813755,215.3776506,15.71589416,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,19/04/2020,25/04/2020,2020,17,25/04/2020,AZ- SUN CITY,14,AZ,800.6115125,55.00562957,601.1095656,50.09441265,157.4785607,,196.7150263,15.71589416,246.9159786,26.5205714,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,26/04/2020,02/05/2020,2020,18,02/05/2020,AZ- SUN CITY,14,AZ,779.0909411,58.95235973,588.3048883,51.09441265,153.4608041,11.78692062,215.4841903,15.73365078,219.359894,23.57384125,,0.076076656
22/08/2021,03/05/2020,09/05/2020,2020,19,09/05/2020,AZ- SUN CITY,14,AZ,824.0077876,71.72152374,607.8432164,65.82806343,149.5318305,13.76916401,194.679513,25.53832802,263.6318728,26.5205714,,0.076076656
22/08/2021,10/05/2020,16/05/2020,2020,20,16/05/2020,AZ- SUN CITY,14,AZ,775.8601051,67.77479358,553.6955339,52.05889942,143.5495872,10.80467724,178.0346453,13.75140739,232.1113014,27.50281479,,0.076076656
22/08/2021,17/05/2020,23/05/2020,2020,21,23/05/2020,AZ- SUN CITY,14,AZ,765.3040205,60.93460312,518.5123381,38.34300525,135.6738835,,182.141185,15.75140739,200.6972697,12.76916401,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,24/05/2020,30/05/2020,2020,22,30/05/2020,AZ- SUN CITY,14,AZ,744.6236395,62.86357666,529.3525286,40.2719788,166.2299681,13.75140739,185.8393226,13.75140739,177.2832379,12.76916401,,0.076076656
22/08/2021,31/05/2020,06/06/2020,2020,23,06/06/2020,AZ- SUN CITY,14,AZ,812.4517029,77.59722743,562.6600206,56.97011634,135.7626665,15.71589416,206.5374601,26.5205714,220.359894,14.73365078,,0.076076656
22/08/2021,07/06/2020,13/06/2020,2020,24,13/06/2020,AZ- SUN CITY,14,AZ,828.220867,97.24209514,606.0030259,67.77479358,156.3897776,16.69813755,230.2000844,25.53832802,219.4131638,25.53832802,,0.076076656
22/08/2021,14/06/2020,20/06/2020,2020,25,20/06/2020,AZ- SUN CITY,14,AZ,855.6881685,123.7981798,603.9319994,86.45517452,172.141185,25.53832802,218.3243807,29.48505817,213.4664337,31.43178833,,0.076076656
22/08/2021,21/06/2020,27/06/2020,2020,26,27/06/2020,AZ- SUN CITY,14,AZ,924.5339886,161.141185,653.2750047,111.9935025,181.0701586,35.36076187,205.6972697,42.25422218,266.5075765,34.37851848,,0.076076656
22/08/2021,28/06/2020,04/07/2020,2020,27,04/07/2020,AZ- SUN CITY,14,AZ,1048.403195,255.5608463,719.156338,169.1056718,194.8570792,54.05889942,244.898222,59.95235973,279.4010368,55.09441265,,0.076076656
22/08/2021,05/07/2020,11/07/2020,2020,28,11/07/2020,AZ- SUN CITY,14,AZ,1186.325671,349.0515341,843.1320839,235.0402749,272.3832802,94.38414806,269.5430897,80.63274066,301.205714,60.02338619,,0.076076656
22/08/2021,12/07/2020,18/07/2020,2020,29,18/07/2020,AZ- SUN CITY,14,AZ,1260.425713,401.9328673,850.5106024,276.1702008,264.5430897,101.2420951,274.2767405,93.34863483,311.6907722,81.57947082,,0.076076656
22/08/2021,19/07/2020,25/07/2020,2020,30,25/07/2020,AZ- SUN CITY,14,AZ,1148.503237,349.7496716,784.9133749,245.6318728,215.2533543,74.65049728,286.2234706,92.34863483,283.43655,78.63274066,,0.076076656
22/08/2021,26/07/2020,01/08/2020,2020,31,01/08/2020,AZ- SUN CITY,14,AZ,1107.266771,278.0814177,745.5526131,190.6617564,246.898222,69.7925502,234.0225183,72.70376712,264.6318728,48.16543911,,0.076076656
22/08/2021,02/08/2020,08/08/2020,2020,32,08/08/2020,AZ- SUN CITY,14,AZ,952.9302637,210.2711109,628.6123804,145.4430475,207.59073,59.95235973,208.5552167,51.07665603,212.4664337,34.41403171,,0.076076656
22/08/2021,09/08/2020,15/08/2020,2020,33,15/08/2020,AZ- SUN CITY,14,AZ,920.3564224,175.8570792,644.2217348,118.8869628,191.8038093,45.18319572,222.2888675,41.28973541,230.129058,32.41403171,,0.076076656
22/08/2021,16/08/2020,22/08/2020,2020,34,22/08/2020,AZ- SUN CITY,14,AZ,831.2031103,119.833693,558.9973963,72.68601051,163.2477247,21.60935448,194.8925924,27.50281479,200.8570792,23.57384125,,0.076076656
22/08/2021,23/08/2020,29/08/2020,2020,35,29/08/2020,AZ- SUN CITY,14,AZ,836.7947082,85.49068775,588.091809,58.95235973,172.0701586,20.64486771,225.2178411,20.62711109,190.8038093,17.68038093,,0.076076656
22/08/2021,30/08/2020,05/09/2020,2020,36,05/09/2020,AZ- SUN CITY,14,AZ,757.4460734,63.84582004,521.4413117,45.18319572,150.5318305,12.76916401,188.8570792,16.69813755,182.052402,15.71589416,,0.076076656
22/08/2021,06/09/2020,12/09/2020,2020,37,12/09/2020,AZ- SUN CITY,14,AZ,746.6058829,47.18319572,490.02728,28.50281479,139.7626665,12.76916401,152.5318305,10.80467724,197.7327829,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,13/09/2020,19/09/2020,2020,38,19/09/2020,AZ- SUN CITY,14,AZ,741.5170998,48.14768249,519.3702852,32.43178833,144.6916401,14.73365078,178.0701586,,196.6084866,10.82243385,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,20/09/2020,26/09/2020,2020,39,26/09/2020,AZ- SUN CITY,14,AZ,749.6236395,44.20095234,510.7786874,35.36076187,140.6738835,,169.2654813,17.68038093,200.8393226,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,27/09/2020,03/10/2020,2020,40,03/10/2020,AZ- SUN CITY,14,AZ,689.6357666,26.53832802,504.7609308,18.68038093,138.6916401,,180.9458623,,185.1234284,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,04/10/2020,10/10/2020,2020,41,10/10/2020,AZ- SUN CITY,14,AZ,726.2096078,41.2719788,520.7786874,27.5205714,140.8514496,15.73365078,186.1056718,,193.821566,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,11/10/2020,17/10/2020,2020,42,17/10/2020,AZ- SUN CITY,14,AZ,696.4582004,30.44954494,494.8319572,24.55608463,124.0112591,10.80467724,163.2832379,,207.5374601,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,18/10/2020,24/10/2020,2020,43,24/10/2020,AZ- SUN CITY,14,AZ,723.1030681,40.36076187,519.4945815,31.5205714,143.6206136,,184.9458623,17.69813755,190.9281056,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,25/10/2020,31/10/2020,2020,44,31/10/2020,AZ- SUN CITY,14,AZ,768.1086977,53.14768249,504.6188778,37.43178833,138.7626665,11.82243385,170.1056718,13.75140739,195.7505395,11.85794708,,0.076076656
22/08/2021,01/11/2020,07/11/2020,2020,45,07/11/2020,AZ- SUN CITY,14,AZ,800.8423485,82.57947082,556.9263699,61.95235973,169.0346453,13.76916401,196.8748358,27.50281479,191.0168887,20.68038093,,0.076076656
22/08/2021,08/11/2020,14/11/2020,2020,46,14/11/2020,AZ- SUN CITY,14,AZ,696.6890364,82.54395759,507.9207403,59.93460312,136.6738835,21.62711109,199.9281056,25.53832802,171.3187512,12.76916401,,0.076076656
22/08/2021,15/11/2020,21/11/2020,2020,47,21/11/2020,AZ- SUN CITY,14,AZ,843.9367611,106.2065819,632.630137,88.52620098,170.3009946,25.57384125,215.4131638,40.30749202,246.9159786,22.64486771,,0.076076656
22/08/2021,22/11/2020,28/11/2020,2020,48,28/11/2020,AZ- SUN CITY,14,AZ,841.4339463,176.1234284,589.7132905,133.7981798,179.1234284,42.34300525,187.1056718,46.21870895,223.4841903,45.23646557,,0.076076656
22/08/2021,29/11/2020,05/12/2020,2020,49,05/12/2020,AZ- SUN CITY,14,AZ,986.6461578,231.0935448,716.3339041,171.1589416,211.4841903,53.09441265,251.9337352,69.84582004,252.9159786,48.21870895,,0.076076656
22/08/2021,06/12/2020,12/12/2020,2020,50,12/12/2020,AZ- SUN CITY,14,AZ,1132.284528,315.655259,859.8657347,252.7739257,249.7561691,73.70376712,283.4010368,82.65049728,326.7085288,96.41966129,,0.076076656
22/08/2021,13/12/2020,19/12/2020,2020,51,19/12/2020,AZ- SUN CITY,14,AZ,1201.935025,417.0216504,893.2797664,323.655259,246.9337352,97.3131216,322.6907722,121.0290158,323.655259,105.3131216,,0.076076656
22/08/2021,20/12/2020,26/12/2020,2020,52,26/12/2020,AZ- SUN CITY,14,AZ,1240.029438,434.5954916,932.3031526,324.513206,267.43655,97.34863483,317.4599362,130.6738835,347.4066664,96.49068775,,0.076076656
22/08/2021,27/12/2020,02/01/2021,2020,53,02/01/2021,AZ- SUN CITY,14,AZ,1343.821988,529.1572059,980.143343,393.5898621,283.2589839,122.9047195,350.4066664,152.5851004,346.4776928,118.1000422,,0.076076656
22/08/2021,03/01/2021,09/01/2021,2021,1,09/01/2021,AZ- SUN CITY,14,AZ,1441.673438,603.6478936,1041.722814,442.5067086,298.9571214,138.6561269,392.3235129,175.9991321,350.4421796,127.8514496,,0.076076656
22/08/2021,10/01/2021,16/01/2021,2021,2,16/01/2021,AZ- SUN CITY,14,AZ,1441.726708,615.4703275,1096.550877,467.02728,353.0160208,154.372021,376.6431319,183.8038093,366.8917245,128.8514496,,0.076076656
22/08/2021,17/01/2021,23/01/2021,2021,3,23/01/2021,AZ- SUN CITY,14,AZ,1401.330433,589.7011634,1030.882623,437.4179255,287.0459045,121.7981798,406.2169732,202.5019469,337.6197457,113.1177988,,0.076076656
22/08/2021,24/01/2021,30/01/2021,2021,4,30/01/2021,AZ- SUN CITY,14,AZ,1250.082708,497.5123381,898.1909833,368.8029415,275.2767405,122.9047195,321.7795553,143.5673438,301.1346876,102.3308782,,0.076076656
22/08/2021,31/01/2021,06/02/2021,2021,5,06/02/2021,AZ- SUN CITY,14,AZ,1175.041565,416.7375446,822.078814,301.7617986,239.0047617,101.2420951,305.7795553,118.9224761,277.2944971,81.59722743,,0.076076656
22/08/2021,07/02/2021,13/02/2021,2021,6,13/02/2021,AZ- SUN CITY,14,AZ,1021.722814,305.6019891,715.9610152,233.8627088,229.1468146,89.41966129,256.5786029,75.66825389,230.2355977,68.77479358,,0.076076656
22/08/2021,14/02/2021,20/02/2021,2021,7,20/02/2021,AZ- SUN CITY,14,AZ,913.7115547,232.898222,665.9731422,171.9813755,214.4841903,77.63274066,232.1113014,51.12992588,219.3776506,43.21870895,,0.076076656
22/08/2021,21/02/2021,27/02/2021,2021,8,27/02/2021,AZ- SUN CITY,14,AZ,849.990031,149.4075342,602.180592,112.064529,180.0346453,41.2719788,214.4664337,45.20095234,207.679513,25.59159786,,0.076076656
22/08/2021,28/02/2021,06/03/2021,2021,9,06/03/2021,AZ- SUN CITY,14,AZ,880.1022002,125.8159364,628.4880841,89.47293113,172.1589416,34.41403171,218.3776506,29.5205714,237.9514918,25.53832802,,0.076076656
22/08/2021,07/03/2021,13/03/2021,2021,10,13/03/2021,AZ- SUN CITY,14,AZ,805.7535654,84.52620098,612.9319994,57.98787296,168.2654813,17.68038093,218.4131638,22.60935448,226.2533543,17.69813755,,0.076076656
22/08/2021,14/03/2021,20/03/2021,2021,11,20/03/2021,AZ- SUN CITY,14,AZ,799.7002956,70.81030681,579.4646979,47.23646557,161.2654813,23.57384125,217.4486771,14.76916401,200.7505395,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,21/03/2021,27/03/2021,2021,12,27/03/2021,AZ- SUN CITY,14,AZ,747.3928035,46.18319572,548.8553434,37.34300525,165.2654813,13.75140739,191.8393226,10.82243385,191.7505395,12.76916401,,0.076076656
22/08/2021,28/03/2021,03/04/2021,2021,13,03/04/2021,AZ- SUN CITY,14,AZ,801.6292691,42.25422218,594.1628354,27.5205714,177.052402,12.76916401,195.7327829,,221.3776506,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,04/04/2021,10/04/2021,2021,14,10/04/2021,AZ- SUN CITY,14,AZ,727.7834491,39.34300525,507.5123381,25.59159786,143.6206136,10.84019047,186.8570792,,177.0346453,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,11/04/2021,17/04/2021,2021,15,17/04/2021,AZ- SUN CITY,14,AZ,766.0199146,39.28973541,499.7076609,23.57384125,133.7449099,,179.1056718,,186.8570792,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,18/04/2021,24/04/2021,2021,16,24/04/2021,AZ- SUN CITY,14,AZ,710.245121,21.62711109,493.9384969,16.71589416,168.2654813,,171.1944549,,154.4785607,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,25/04/2021,01/05/2021,2021,17,01/05/2021,AZ- SUN CITY,14,AZ,719.1208247,27.53832802,514.5300948,18.68038093,167.2654813,,163.2832379,,183.9813755,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,02/05/2021,08/05/2021,2021,18,08/05/2021,AZ- SUN CITY,14,AZ,794.7358088,43.21870895,531.3170154,21.60935448,150.4430475,,183.1589416,,197.7150263,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,09/05/2021,15/05/2021,2021,19,15/05/2021,AZ- SUN CITY,14,AZ,793.8601051,35.43178833,553.9973963,23.60935448,165.1766983,,194.9813755,,193.8393226,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,16/05/2021,22/05/2021,2021,20,22/05/2021,AZ- SUN CITY,14,AZ,749.5881263,39.32524864,541.1749625,23.60935448,156.4075342,,175.1944549,11.78692062,209.5729734,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,23/05/2021,29/05/2021,2021,21,29/05/2021,AZ- SUN CITY,14,AZ,751.3928035,31.50281479,505.6366345,22.66262432,142.6383702,11.84019047,167.1589416,,195.8393226,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,30/05/2021,05/06/2021,2021,22,05/06/2021,AZ- SUN CITY,14,AZ,756.6058829,28.53832802,497.9740101,18.69813755,156.4430475,,174.141185,,167.3897776,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,06/06/2021,12/06/2021,2021,23,12/06/2021,AZ- SUN CITY,14,AZ,776.0376712,22.62711109,507.6721477,13.78692062,150.5140739,,178.0346453,,179.1234284,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,13/06/2021,19/06/2021,2021,24,19/06/2021,AZ- SUN CITY,14,AZ,766.1619675,24.59159786,542.0329096,14.76916401,173.0701586,,193.8393226,,175.1234284,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,20/06/2021,26/06/2021,2021,25,26/06/2021,AZ- SUN CITY,14,AZ,787.771322,22.62711109,540.9796397,17.69813755,182.910349,,188.9281056,,169.141185,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,27/06/2021,03/07/2021,2021,26,03/07/2021,AZ- SUN CITY,14,AZ,776.1086977,29.46730156,540.1749625,19.64486771,150.4963173,,172.2299681,,217.4486771,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.076076656
22/08/2021,04/01/2015,10/01/2015,2015,1,10/01/2015,AZ- TUCSON,15,AZ,176.5764881,0,136.1101886,0,27.48397839,0,47.35709951,0,61.26911066,0,,0.974460067
22/08/2021,11/01/2015,17/01/2015,2015,2,17/01/2015,AZ- TUCSON,15,AZ,165.9157343,0,129.8361385,0,29.6937495,0,40.78174654,0,59.36064249,0,,0.974460067
22/08/2021,18/01/2015,24/01/2015,2015,3,24/01/2015,AZ- TUCSON,15,AZ,172.0096167,0,141.0130376,0,33.93211587,0,56.58289756,0,50.49802417,0,,0.935623271
22/08/2021,25/01/2015,31/01/2015,2015,4,31/01/2015,AZ- TUCSON,15,AZ,190.8965682,0,142.795088,0,48.67983476,0,44.80837702,0,49.30687621,0,,0.974460067
22/08/2021,01/02/2015,07/02/2015,2015,5,07/02/2015,AZ- TUCSON,15,AZ,180.0535189,0,132.1345177,0,38.25870613,0,36.13579283,0,57.74001869,0,,0.974460067
22/08/2021,08/02/2015,14/02/2015,2015,6,14/02/2015,AZ- TUCSON,15,AZ,163.3267246,0,119.3889232,0,28.43616212,0,37.47285396,0,53.47990716,0,,0.974460067
22/08/2021,15/02/2015,21/02/2015,2015,7,21/02/2015,AZ- TUCSON,15,AZ,179.407453,0,127.6082922,0,23.67144578,0,46.54057675,0,57.39626964,0,,0.974460067
22/08/2021,22/02/2015,28/02/2015,2015,8,28/02/2015,AZ- TUCSON,15,AZ,153.3889945,0,112.5741302,0,26.19522411,0,40.01582137,0,46.36308473,0,,0.967550197
22/08/2021,01/03/2015,07/03/2015,2015,9,07/03/2015,AZ- TUCSON,15,AZ,174.7102596,0,125.2886052,0,30.98194032,0,47.96310914,0,46.34355577,0,,0.967550197
22/08/2021,08/03/2015,14/03/2015,2015,10,14/03/2015,AZ- TUCSON,15,AZ,160.4823412,0,119.8471655,0,24.5001208,0,43.2934242,0,52.0536205,0,,0.974460067
22/08/2021,15/03/2015,21/03/2015,2015,11,21/03/2015,AZ- TUCSON,15,AZ,164.4122122,0,121.6099621,0,30.44948145,0,34.67542856,0,56.48505209,0,,0.974460067
22/08/2021,22/03/2015,28/03/2015,2015,12,28/03/2015,AZ- TUCSON,15,AZ,168.2233009,0,126.0100565,0,20.71142344,0,39.43876653,0,65.85986649,0,,0.974460067
22/08/2021,29/03/2015,04/04/2015,2015,13,04/04/2015,AZ- TUCSON,15,AZ,164.3340399,0,125.6794433,0,29.7578728,0,43.87623658,0,52.04533389,0,,0.967550197
22/08/2021,05/04/2015,11/04/2015,2015,14,11/04/2015,AZ- TUCSON,15,AZ,168.3666326,0,126.8612817,0,28.64177437,0,46.05405374,0,52.1654536,0,,0.967550197
